time ,power
335910,54911.02
335940,54581.109
335970,53314.996
336000,53682.832
336030,54040.031
336060,52258.957
336090,52849.074
336120,54319.813
336150,56277.098
336180,56340.492
336210,55510.664
336240,57858.266
336270,57612.887
336300,55867.18
336330,57076.6445
336360,58286.109
336390,53652.414
336420,52524.563
336450,52929.141
336480,56499.145
336510,57063.461
336540,56406.23
336570,54098.656
336600,56302.707
336630,56855.758
336660,56128.656
336690,55444.191
336720,54060.207
336750,55398.047
336780,54205.383
336810,55141.902
336840,52847.027
336870,56749.668
336900,55400.566
336930,56376.336
336960,53783.082
336990,53452.633
337020,53520.777
337050,59409.738
337080,56702.262
337110,56170.102
337140,57119.5
337170,55355.297
337200,55781.922
337230,55298.133
337260,56299.504
337290,56651.346
337320,57003.188
337350,52303.742
337380,53144.578
337410,52213.438
337440,53671.984
337470,54116.379
337500,57399.277
337530,54714.445
337560,53099.813
337590,51984.414
337620,52283.613
337650,52991.887
337680,54174.832
337710,52402.93
337740,55094.98
337770,51940.176
337800,52899.746
337830,52392.754
337860,55439.168
337890,52248.285
337920,50546.063
337950,53651.426
337980,54454.016
338010,51602.5
338040,53597.629
338070,53855.613
338100,52708.445
338130,55300.676
338160,54361.32
338190,54208.078
338220,50243.973
338250,57686.852
338280,54680.629
338310,54003.727
338340,52151.855
338370,52573.379
338400,55182.48
338430,54745.785
338460,51793.008
338490,52178.785
338520,51350.305
338550,50332.535
338580,51653.0605
338610,52973.586
338640,53527.059
338670,54252.805
338700,52448.988
338730,52974.863
338760,53678.625
338790,53537.863
338820,52901.855
338850,53783.793
338880,53605.098
338910,54531.375
338940,56553.871
338970,53564.523
339000,56081.996
339030,51310.852
339060,50713.7445
339090,50116.637
339120,53060.625
339150,49863.211
339180,49682.898
339210,53047.027
339240,53717.863
339270,51171.059
339300,51375.238
339330,49428.094
339360,49928.953
339390,48861.707
339420,51401.078
339450,50786.348
339480,53049.492
339510,48154.734
339540,47311.539
339570,45793.887
339600,47489.328
339630,45483.512
339660,44950.191
339690,43184.668
339720,41368.484
339750,42669.551
339780,39508.637
339810,38034.32
339840,37291.246
339870,37189.977
339900,34942.582
339930,34054.855
339960,33518.484
339990,28047.396
340020,26550.279
340050,23133.826
340080,21640.566
340110,20072.725
340140,17176.586
340170,16980.242
340200,16990.076
340230,17008.855
340260,16641.455
340290,16314.31
340320,16457.316
340350,16852.672
340380,16203.102
340410,12734.03
340440,12943.778
340470,12766.032
340500,12879.828
340530,12863.543
340560,14235.165
340590,13109.154
340620,13220.408
340650,13630.393
340680,13094.974
340710,12640.307
340740,12737.219
340770,12664.401
340800,12731.35
340830,12662.828
340860,12675.635
340890,12688.442
340920,12564.586
340950,12440.73
340980,12712.999
341010,13493.077
341040,13495.067
341070,13407.572
341100,13449.439
341130,13607.356
341160,13585.167
341190,13897.008
341220,13572.396
341250,13539.396
341280,13537.089
341310,13795.616
341340,13574.794
341370,13360.081
341400,13157.778
341430,13112.88
341460,13025.413
341490,12881.424
341520,11555.057
341550,11794.75
341580,11756.336
341610,11849.296
341640,11843.66
341670,11831.579
341700,11822.763
341730,11827.255
341760,11841.901
341790,10774.08
341820,10763.221
341850,10697.364
341880,10662.684
341910,10671.282
341940,10677.541
341970,10691.725
342000,10570.704
342030,10583.745
342060,10593.287
342090,10581.294
342120,10600.223
342150,10541.327
342180,10546.678
342210,10564.684
342240,10464.039
342270,10494.001
342300,10533.576
342330,10546.394
342360,10561.624
342390,9759.7734
342420,7464.9678
342450,7457.5669
342480,7434.0356
342510,7442.8682
342540,7415.3218
342570,7427.8516
342600,7434.11865
342630,7440.3857
342660,7427.72335
342690,7415.061
342720,7419.604
342750,7438.7012
342780,7452.2603
342810,7455.0059
342840,7500.0386
342870,7485.3608
342900,7489.7627
342930,7479.8643
342960,7477.6523
342990,7480.3931
343020,7507.543
343050,7518.6899
343080,7478.3091
343110,7478.1465
343140,7484.4858
343170,7491.1899
343200,7090.8501
343230,7092.9668
343260,6722.5234
343290,6729.7788
343320,6731.4365
343350,6732.3086
343380,6723.9976
343410,6719.8667
343440,6714.7695
343470,6717.5459
343500,6714.7866
343530,6708.5005
343560,7608.1367
343590,7893.5884
343620,7967.4653
343650,8010.6743
343680,8378.752
343710,8258.834
343740,8149.5093
343770,7895.0244
343800,7972.1641
343830,7965.8052
343860,8202.3096
343890,8067.3574
343920,8654.623
343950,7981.4307
343980,6743.6455
344010,6728.24855
344040,6712.8516
344070,6732.4614
344100,6737.377
344130,6752.814
344160,6730.0376
344190,6730.4033
344220,6723.1821
344250,6723.4609
344280,6733.7007
344310,6708.1348
344340,6695.0244
344370,6708.0117
344400,6732.585
344430,6730.5083
344460,6716.3281
344490,6725.373
344520,7143.3345
344550,7729.2517
344580,8315.1689
344610,8328.0654
344640,8335.2695
344670,8340.8203
344700,8365.1602
344730,8380.2803
344760,8365.7051
344790,8334.3193
344820,8340.5596
344850,8369.8779
344880,8388.2393
344910,8372.1191
344940,8389.8418
344970,8406.9863
345000,8373.6729
345030,8333.9766
345060,8326.5576
345090,8329.832
345120,8339.4209
345150,8442.2832
345180,8476.5117
345210,8485.6709
345240,8495.8467
345270,8481.9912
345300,8485.4004
345330,8488.9521
345360,8486.4043
345390,8484.2148
345420,6995.8804
345450,6970.0635
345480,6942.0718
345510,6959.895
345540,6961.27
345570,6959.0117
345600,6943.4312
345630,6954.4097
345660,6965.2061
345690,6955.3848
345720,6949.04445
345750,6942.7041
345780,6957.8306
345810,6945.4004
345840,6952.7378
345870,6943.9492
345900,6977.5059
345930,6977.3916
345960,8643.2207
345990,8257.5059
346020,8278.8623
346050,8214.1787
346080,8237.1914
346110,8238.3008
346140,8239.4102
346170,8260.5029
346200,8261.87985
346230,8263.2568
346260,8294.5781
346290,8302.93505
346320,8311.292
346350,8321.3301
346380,8346.8721
346410,8363.0967
346440,8384.6816
346470,8403.8057
346500,8369.1025
346530,8467.4014
346560,8141.1611
346590,8140.4395
346620,8159.1948
346650,8153.938
346680,7960.1108
346710,7956.1313
346740,7983.8472
346770,7999.3022
346800,8012.9712
346830,8010.8486
346860,8000.1006
346890,7998.5327
346920,8030.96
346950,8016.1597
346980,8000.5522
347010,8009.8516
347040,8013.5767
347070,8021.1323
347100,8030.1221
347130,8030.2173
347160,8042.0693
347190,8241.8877
347220,8238.1963
347250,8262.1055
347280,8258.5205
347310,8261.625
347340,8264.8096
347370,8214.9014
347400,8200.7793
347430,8204.1113
347460,8210.6934
347490,6696.604
347520,6694.1597
347550,6692.2324
347580,6690.98
347610,6685.3696
347640,6684.5127
347670,6667.1377
347700,6659.6167
347730,6630.2954
347760,6624.5479
347790,6629.7192
347820,6642.1836
347850,6635.4629
347880,6644.2202
347910,6645.7168
347940,6639.062
347970,6639.5181
348000,6634.9082
348030,6628.00585
348060,6621.1035
348090,6638.1177
348120,6653.8833
348150,6650.7324
348180,6647.5815
348210,6640.124
348240,6653.4727
348270,6688.6255
348300,6687.3486
348330,6688.9614
348360,6658.7002
348390,6683.2261
348420,6674.5737
348450,6685.625
348480,6694.7939
348510,6683.9961
348540,6676.7598
348570,6680.2671
348600,6682.4773
348630,6684.6875
348660,6680.814
348690,6692.2192
348720,6711.4502
348750,6710.1792
348780,6748.2061
348810,6730.0679
348840,6716.0269
348870,6717.6143
348900,6724.4829
348930,6716.9043
348960,6700.8579
348990,6713.9966
349020,6713.334
349050,6712.8477
349080,6710.439
349110,6700.5361
349140,6732.5737
349170,6742.9619
349200,7214.5122
349230,7029.8013
349260,7006.7876
349290,6991.0674
349320,7001.3506
349350,7006.1968
349380,6995.7104
349410,6724.9136
349440,6714.0986
349470,6706.0571
349500,6716.9917
349530,6713.5718
349560,6711.415
349590,6712.6978
349620,6750.4692
349650,6753.8516
349680,6760.1792
349710,6762.34105
349740,6764.5029
349770,6761.4829
349800,6763.7678
349830,6766.0527
349860,6741.5669
349890,6717.4453
349920,6727.2905
349950,6721.6021
349980,6722.7329
350010,6731.7129
350040,6750.4678
350070,6748.1943
350100,6759.1411
350130,6747.6763
350160,6755.6685
350190,6764.8452
350220,6766.5278
350250,6749.9238
350280,6741.6641
350310,6747.4204
350340,6740.2876
350370,6743.2061
350400,6748.876
350430,6761.0283
350460,6637.0811
350490,6624.4673
350520,6624.2686
350550,6636.7544
350580,6635.0513
350610,6649.3213
350640,6652.3359
350670,6640.2441
350700,6676.5586
350730,6686.9014
350760,6691.9043
350790,6719.5005
350820,6740.9199
350850,6699.26685
350880,6657.6138
350910,6661.9531
350940,6657.623
350970,6642.4775
351000,8125.8926
351030,7848.2041
351060,7874.3052
351090,7841.4673
351120,7810.7871
351150,7825.9678
351180,7822.9868
351210,7891.3403
351240,7931.522
351270,7934.4653
351300,7922.7563
351330,7903.9868
351360,7915.75
351390,7916.126
351420,7982.5957
351450,7999.0464
351480,8007.0894
351510,8027.0654
351540,8052.2388
351570,8054.9893
351600,8055.9297
351630,8061.1563
351660,8055.1382
351690,8064.6868
351720,8074.2354
351750,8086.1685
351780,8126.1963
351810,8144.6929
351840,8149.709
351870,8161.0615
351900,8163.7915
351930,8159.0381
351960,8148.9429
351990,8129.9868
352020,8121.3921
352050,8137.085
352080,8122.8687
352110,8097.1968
352140,8098.4419
352170,8099.687
352200,8115.6733
352230,8102.4854
352260,8103.3203
352290,8104.687
352320,8102.3433
352350,8103.8662
352380,8108.1826
352410,8113.3315
352440,8101.6436
352470,8083.9458
352500,8098.6616
352530,8105.5703
352560,8099.8213
352590,8116.5596
352620,8173.8037
352650,8177.6509
352680,8150.2139
352710,8136.6338
352740,6600.7983
352770,6607.9541
352800,6605.0112
352830,6608.9473
352860,6607.0747
352890,6603.168
352920,6605.0684
352950,6601.1592
352980,6592.6187
353010,6591.0122
353040,6591.9063
353070,6598.8999
353100,6603.3467
353130,6612.7295
353160,6610.9146
353190,6606.7275
353220,6605.8125
353250,6597.2744
353280,6597.4312
353310,6604.7534
353340,6630.0562
353370,6648.3755
353400,6642.3086
353430,6641.5913
353460,6640.5393
353490,6639.4873
353520,6639.877
353550,6649.3813
353580,7470.5518
353610,7551.9004
353640,7663.8296
353670,7535.0811
353700,7631.5229
353730,7608.6577
353760,7585.7925
353790,7504.0977
353820,7527.9844
353850,7516.2661
353880,6658.6372
353910,6682.0103
353940,6694.2861
353970,6688.3838
354000,6687.0303
354030,6689.3335
354060,6722.1885
354090,6715.1719
354120,6687.1284
354150,6680.2803
354180,6676.3828
354210,6668.6401
354240,6652.3926
354270,6677.6851
354300,6682.1575
354330,6686.6299
354360,6659.0513
354390,6639.4839
354420,6636.4297
354450,6666.7969
354480,6646.7554
354510,6656.374
354540,6654.0249
354570,6666.0313
354600,6663.8477
354630,6676.8091
354660,6714.895
354690,6726.0015
354720,6709.8086
354750,6729.4023
354780,6734.1816
354810,6728.4507
354840,6723.7871
354870,6728.793
354900,6712.9199
354930,6682.3853
354960,6668.3999
354990,6664.4009
355020,6624.3667
355050,6623.3608
355080,6616.1758
355110,6611.4907
355140,6619.8286
355170,6635.1133
355200,6633.5361
355230,6630.6812
355260,6587.9941
355290,6569.4224
355320,6553.543
355350,6554.99365
355380,6556.4443
355410,6559.0322
355440,6556.7354
355470,6548.0254
355500,6539.3154
355530,6516.3816
355560,6493.4478
355590,6490.9805
355620,6507.4146
355650,6518.5376
355680,6587.8999
355710,6592.2256
355740,6596.4917
355770,6593.8267
355800,6594.5859
355830,6600.9487
355860,6591.897
355890,6597.9849
355920,6609.0347
355950,6605.2939
355980,6602.0923
356010,6620.1606
356040,6651.2617
356070,6646.8691
356100,6638.0337
356130,6621.4814
356160,6610.6177
356190,6609.1479
356220,6604.0327
356250,6608.8794
356280,8039.2212
356310,7845.2837
356340,7853.4326
356370,7840.2402
356400,7818.1401
356430,7838.4092
356460,7850.4878
356490,7869.0498
356520,7897.4497
356550,7911.9604
356580,7922.7437
356610,7942.9419
356640,7949.3579
356670,7942.6255
356700,7932.6514
356730,7970.5376
356760,7981.0313
356790,7987.0728
356820,7975.3438
356850,7962.6646
356880,7962.5908
356910,8010.6006
356940,8030.5684
356970,7999.2168
357000,6999.6719
357030,6975.0942
357060,6971.1777
357090,6976.8833
357120,6982.5889
357150,6984.5581
357180,6986.9365
357210,7000.1846
357240,7004.0308
357270,7013.5122
357300,7013.1558
357330,7009.7427
357360,7005.1768
357390,7009.6758
357420,7006.9951
357450,7012.3574
357480,7015.9893
357510,7017.6763
357540,7003.9624
357570,7132.4277
357600,7139.0996
357630,7146.6523
357660,7150.8252
357690,7157.7837
357720,7156.8623
357750,7160.0542
357780,7167.8862
357810,7163.3354
357840,7186.147
357870,7185.0205
357900,7202.5957
357930,7203.9209
357960,7207.4897
357990,7197.478
358020,7181.3164
358050,7177.3027
358080,7209.6123
358110,5853.7939
358140,5713.9077
358170,5710.0967
358200,5711.3984
358230,5715.833
358260,5708.9595
358290,5707.7578
358320,5708.9448
358350,5712.7466
358380,5685.0674
358410,5667.6606
358440,5665.7422
358470,5661.9966
358500,5664.8291
358530,5669.9585
358560,5666.5669
358590,5663.6768
358620,5661.3569
358650,5666.4751
358680,5663.5537
358710,5664.0698
358740,5659.0996
358770,5665.8267
358800,5672.6626
358830,5676.7192
358860,5673.7368
358890,5673.9126
358920,5674.0884
358950,5681.7036
358980,5677.11035
359010,5672.5171
359040,5673.0107
359070,5678.0205
359100,5678.5859
359130,5674.7041
359160,5672.6582
359190,5670.915
359220,5666.8428
359250,5703.0938
359280,5700.7866
359310,5698.6133
359340,5700.2314
359370,5701.3857
359400,5697.7495
359430,5688.832
359460,5664.8726
359490,5641.3843
359520,5635.6411
359550,5633.5356
359580,5633.0352
359610,5635.855
359640,5630.7886
359670,5635.5781
359700,5633.293
359730,5636.3516
359760,5633.8784
359790,5645.8184
359820,5648.4307
359850,5639.3457
359880,5650.3545
359910,5649.1431
359940,5642.5586
359970,5654.3291
360000,5659.5986
360030,5654.8677
360060,5653.7334
360090,5659.9346
360120,5649.2681
360150,5645.1362
360180,5652.1992
360210,5655.3105
360240,5651.4302
360270,5652.5015
360300,5649.9883
360330,5646.0283
360360,5650.2227
360390,5642.7383
360420,5661.6162
360450,5671.9746
360480,5672.1577
360510,5669.6328
360540,5667.7578
360570,5673.0342
360600,5651.9814
360630,5682.4224
360660,5691.6133
360690,5688.5996
360720,5685.5859
360750,5683.1118
360780,5683.938
360810,5694.1997
360840,5728.6528
360870,5730.957
360900,5733.8086
360930,5731.1035
360960,5729.728
360990,5734.8677
361020,5728.752
361050,5729.9419
361080,5726.7944
361110,5727.2271
361140,5715.7466
361170,5705.5879
361200,5707.4849
361230,5706.8896
361260,5734.2139
361290,5716.2651
361320,5710.3472
361350,5709.1201
361380,5711.0078
361410,5705.5518
361440,5699.6748
361470,5728.2686
361500,5729.2168
361530,5707.4297
361560,5699.7354
361590,5702.4795
361620,5709.6626
361650,5713.6807
361680,6336.9458
361710,6960.2109
361740,6950.5288
361770,6903.0767
361800,6908.6118
361830,6904.5571
361860,6900.8867
361890,6908.4927
361920,6911.0942
361950,6918.772
361980,6937.3423
362010,6941.6494
362040,6752.459
362070,6746.6416
362100,6744.2012
362130,6762.6602
362160,6768.9702
362190,6793.3062
362220,6794.4541
362250,6802.54
362280,6809.3315
362310,6826.0459
362340,6831.4165
362370,6839.5034
362400,6836.6904
362430,6839.8506
362460,6843.3389
362490,6851.7388
362520,6845.2012
362550,6848.6899
362580,6853.6677
362610,6858.6455
362640,6854.8149
362670,6856.5176
362700,6862.3232
362730,6876.7617
362760,6904.5864
362790,6908.3789
362820,6906.3677
362850,6913.7656
362880,6921.7568
362910,6926.3955
362940,6936.0854
362970,6917.7222
363000,6902.9185
363030,6893.6245
363060,6869.4004
363090,6875.1206
363120,6886.1113
363150,6899.041
363180,6903.0303
363210,6900.042
363240,6922.1035
363270,6922.2715
363300,6918.3892
363330,6980.4111
363360,6977.4487
363390,7000.0938
363420,6987.5791
363450,6986.4951
363480,6968.7896
363510,6972.0435
363540,6976.897
363570,5498.0283
363600,5499.4629
363630,5501.9063
363660,5506.2622
363690,5499.9531
363720,5424.3516
363750,5420.3667
363780,5420.0562
363810,5420.3198
363840,5422.9595
363870,5443.123
363900,5438.6011
363930,5442.0342
363960,5442.4141
363990,5443.3442
364020,5437.0693
364050,5440.4585
364080,5441.04
364110,5448.3936
364140,5454.7739
364170,5449.6338
364200,5452.3027
364230,5435.0859
364260,5419.1289
364290,5418.824367
364320,5418.519833
364350,5418.2153
364380,5413.9517
364410,5400.2915
364440,5416.6147
364470,5419.0952
364500,5421.002
364530,5417.5269
364560,5458.667
364590,5837.7095
364620,5830.6563
364650,5822.6602
364680,5828.0435
364710,5811.2051
364740,5796.4961
364770,5796.0825
364800,5795.1729
364830,5778.082
364860,5785.5854
364890,5785.1694
364920,5791.5781
364950,5804.5547
364980,5796.7544
365010,5796.3374
365040,5813.4756
365070,5815.48
365100,5809.4668
365130,5807.3486
365160,5801.0229
365190,5800.8594
365220,5797.3237
365250,5826.9624
365280,5847.9429
365310,5860.1807
365340,5858.6411
365370,5861.9824
365400,5834.0986
365430,5804.5288
365460,5783.6255
365490,5791.2124
365520,5789.7422
365550,5784.3896
365580,5779.1641
365610,5782.4409
365640,5778.8535
365670,5785.9951
365700,5783.3857
365730,5778.2759
365760,5773.0088
365790,5777.5327
365820,5776.3882
365850,5772.5942
365880,5777.377
365910,7055.5132
365940,5791.7495
365970,5790.2832
366000,5798.2612
366030,5775.9897
366060,5783.5605
366090,5794.9824
366120,5789.9473
366150,5794.3545
366180,18661.40075
366210,31528.447
366240,28050.119
366270,23390.074
366300,25191.508
366330,20332.885
366360,14527.74
366390,15275.188
366420,15212.123
366450,14433.146
366480,14419.849
366510,14234.379
366540,13084.869
366570,13141.467
366600,12046.266
366630,11975.124
366660,11979.781
366690,11967.375
366720,11975.759
366750,14116.103
366780,14122.983
366810,12042.023
366840,13061.383
366870,13011.797
366900,12598.452
366930,12548.267
366960,11877.885
366990,13510.769
367020,15304.51
367050,15382.351
367080,14283.739
367110,15312.955
367140,12858.662
367170,11891.518
367200,11861.244
367230,12914.326
367260,13918.392
367290,11913.567
367320,11918.493
367350,11884.87
367380,12961.449
367410,12931.864
367440,11846.703
367470,11817.046
367500,11831.718
367530,12881.151
367560,12455.254
367590,12259.45933
367620,12063.66467
367650,11867.87
367680,16315.849
367710,15202.654
367740,19408.836
367770,21773.43
367800,21137.486
367830,19964.842
367860,20305.35
367890,20275.258
367920,20995.588
367950,21715.918
367980,23087.91
368010,25569.396
368040,26895.592
368070,37501.625
368100,46190.555
368130,47583.973
368160,45064
368190,50567.176
368220,54657.43
368250,53915.285
368280,51912.738
368310,50891.137
368340,55503.676
368370,52951.855
368400,51857.086
368430,52944.383
368460,56091.004
368490,54311.82
368520,54731.086
368550,53659.797
368580,53769.086
368610,50365.203
368640,53129.883
368670,56870.172
368700,55772.055
368730,51351.516
368760,52545.559
368790,58379.684
368820,54050.961
368850,52683.859
368880,52570.801
368910,53750.301
368940,57343.758
368970,52964.648
369000,52915.438
369030,53698.527
369060,52145.598
369090,56136.73
369120,53054.82
369150,54235.383
369180,52420.824
369210,53785.266
369240,50400.664
369270,52091.621
369300,52879.512
369330,50328.188
369360,53839.465
369390,51821.867
369420,50394.066
369450,54116.219
369480,53242.379
369510,55637.922
369540,56336.734
369570,55305.961
369600,54469.547
369630,53633.133
369660,53268.961
369690,54148.793
369720,52615.43
369750,52874.805
369780,56654.203
369810,30985.66475
369840,5317.1265
369870,5316.9097
369900,5317.75
369930,5308.8589
369960,5310.5405
369990,5317.5908
370020,5308.6841
370050,5311.2529
370080,5295.416
370110,5280.7764
370140,5279.7646
370170,5281.8271
370200,5273.2905
370230,5274.2793
370260,5276.2539
370290,5273.9243
370320,5278.8115
370350,5276.2334
370380,5279.6392
370410,5277.8574
370440,5271.5122
370470,5269.1011
370500,5269.0225
370530,5267.4063
370560,5265.667
370590,5301.3433
370620,5313.8906
370650,5320.6431
370680,5308.5845
370710,5296.3501
370740,5278.0508
370770,5280.2676
370800,5273.0073
370830,5273.7788
370860,5271.4092
370890,5281.8252
370920,5282.3936
370950,5284.5522
370980,5283.3804
371010,5283.4629
371040,5286.5396
371070,5305.6704
371100,5309.2363
371130,5323.8457
371160,5287.2471
371190,5289.0225
371220,5294.6782
371250,5291.3564
371280,5289.9072
371310,5288.9023
371340,5287.085
371370,5288.1431
371400,5286.8765
371430,5287.4575
371460,5286.6372
371490,5280.2173
371520,5280.657
371550,5281.0967
371580,5281.0342
371610,5282.9766
371640,5289.1821
371670,5289.041
371700,5285.1768
371730,5289.0356
371760,5288.0249
371790,5283.8174
371820,5289.6304
371850,5288.5186
371880,5280.3838
371910,5291.1245
371940,5294.3169
371970,5282.0923
372000,5321.6479
372030,5330.8501
372060,5352.3379
372090,5331.9727
372120,5339.3564
372150,5331.0186
372180,5331.77758
372210,5332.53656
372240,5333.29554
372270,5334.05452
372300,5334.8135
372330,5330.458
372360,5329.6289
372390,5330.9014
372420,5332.5039
372450,5363.9126
372480,5359.1631
372510,5357.9355
372540,5358.9512
372570,5379.3701
372600,6770.8906
372630,6513.2793
372660,6543.4053
372690,6510.0952
372720,6480.9624
372750,6477.3945
372780,6489.3022
372810,6506.0352
372840,6514.6646
372870,6530.1631
372900,6536.2441
372930,6553.0933
372960,6564.4961
372990,6569.3867
373020,6570.2412
373050,6586.8799
373080,6604.5498
373110,6602.4902
373140,6602.8569
373170,6603.2236
373200,6625.6216
373230,6638.1519
373260,6640.7534
373290,6651.4868
373320,6657.5898
373350,6658.3369
373380,6664.7803
373410,6654.106
373440,6654.6365
373470,6655.167
373500,6668.9131
373530,6671.8623
373560,6676.1787
373590,6674.9097
373620,6674.0347
373650,6671.1621
373680,6673.1191
373710,6660.1748
373740,6677.207
373770,6677.9956
373800,6674.0796
373830,6663.2388
373860,6665.4941
373890,6661.3892
373920,6653.7178
373950,6659.3701
373980,6659.3696
374010,6667.9707
374040,6674.752
374070,6679.0356
374100,6685.4922
374130,6684.1177
374160,6674.1621
374190,6691.6104
374220,6690.1743
374250,6697.4048
374280,6686.9668
374310,6688.603
374340,6683.6743
374370,6687.23
374400,6699.9854
374430,6704.9692
374460,6748.6802
374490,6739.3315
374520,6726.3848
374550,6708.7612
374580,6713.3052
374610,5308.5181
374640,5307.8721
374670,5311.7954
374700,5326.2686
374730,5326.1919
374760,5320.5435
374790,5322.0537
374820,5318.2852
374850,5303.5913
374880,5315.7524
374910,5298.3652
374940,5299.1089
374970,5300.7217
375000,5306.207
375030,5319.8574
375060,5334.5493
375090,5329.2642
375120,5305.7427
375150,5308.834
375180,5311.9253
375210,5312.9489
375240,5313.9725
375270,5314.9961
375300,5326.2466
375330,5327.6177
375360,5312.9092
375390,5308.605
375420,5311.1406
375450,5328.4863
375480,5308.6489
375510,5307.2886
375540,5295.3447
375570,5302.8506
375600,5307.1641
375630,5305.0547
375660,5306.5908
375690,5306.3271
375720,5330.333
375750,5343.8198
375780,5347.3647
375810,5344.8096
375840,5349.3643
375870,5343.7651
375900,5344.0991
375930,5342.9355
375960,5344.2236
375990,5348.8706
376020,5352.5918
376050,5351.438
376080,5354.7275
376110,5373.7432
376140,5381.5142
376170,5391.6592
376200,5411.9028
376230,5419.2993
376260,5414.1538
376290,5410.0278
376320,5376.0142
376350,5369.3711
376380,5379.019
376410,5380.3086
376440,5373.5845
376470,5354.7788
376500,5337.167
376530,5337.6279
376560,5339.5059
376590,5367.6626
376620,5372.0435
376650,5377.437
376680,5384.7915
376710,5389.3833
376740,5380.2383
376770,5375.2671
376800,5378.2793
376830,5368.4121
376860,5375.4775
376890,5444.7944
376920,5395.3335
376950,5382.9795
376980,5381.30325
377010,5379.627
377040,5382.4624
377070,5382.9893
377100,5360.75
377130,5346.4053
377160,5353.0381
377190,5354.4521
377220,5351.7163
377250,5373.5586
377280,5376.8022
377310,5246.3511
377340,5229.4717
377370,5248.4307
377400,5254.0728
377430,5259.8174
377460,5254.0962
377490,5260.311
377520,5238.4014
377550,5224.7993
377580,5218.2241
377610,5224.6665
377640,5218.6606
377670,7263.3584
377700,5188.0806
377730,5196.458
377760,5194.8037
377790,5197.5679
377820,5559.6143
377850,5544.3242
377880,5558.2065
377910,5554.7163
377940,5556.064
377970,6100.4766
378000,6089.0361
378030,6095.1772
378060,6070.6675
378090,6019.5933
378120,6035.3164
378150,6049.2832
378180,6036.627
378210,6009.9521
378240,6001.4888
378270,6003.5049
378300,5997.2002
378330,6038.4023
378360,6033.8945
378390,6043.0254
378420,6047.9502
378450,6046.3926
378480,6041.6948
378510,6043.6567
378540,6049.6357
378570,6045.1865
378600,6034.8945
378630,6037.7085
378660,6027.3726
378690,6010.9214
378720,6002.4443
378750,6002.5842
378780,6002.7241
378810,5994.3618
378840,5999.2866
378870,5990.0776
378900,5990.8271
378930,6020.4609
378960,6046.439
378990,6038.7251
379020,6020.7939
379050,6000.5972
379080,5996.6289
379110,5999.188
379140,5998.2559
379170,6005.6289
379200,5999.2856
379230,6001.7441
379260,6008.0352
379290,5998.3198
379320,5986.8916
379350,5981.2852
379380,5981.7559
379410,5974.542
379440,5989.1597
379470,6017.8901
379500,6033.9365
379530,6029.6406
379560,6026.1558
379590,6029.4854
379620,6028.5396
379650,6030.4097
379680,6026.3979
379710,6031.9355
379740,6031.3667
379770,6037.3447
379800,6028.6064
379830,6022.834
379860,6023.7847
379890,6021.8901
379920,6022.3481
379950,6023.4316
379980,6021.2759
380010,6027.5405
380040,6019.7495
380070,6015.8369
380100,6004.6172
380130,6001.5591
380160,6008.9824
380190,6004.5
380220,6031.2783
380250,6008.2871
380280,6001.5923
380310,6001.9663
380340,6005.5977
380370,6010.3701
380400,6012.6943
380430,6031.6636
380460,6028.7188
380490,6045.4854
380520,6048.8022
380550,6040.1328
380580,6045.43945
380610,6050.7461
380640,6053.0776
380670,6051.5508
380700,6054.2275
380730,6053.6675
380760,6043.7861
380790,6050.3477
380820,6048.332
380850,6042.9771
380880,6046.8516
380910,6042.1514
380940,6041.8794
380970,6042.5566
381000,6044.2515
381030,6042.1465
381060,6041.6782
381090,6033.1851
381120,6036.0908
381150,6023.4556
381180,6017.8828
381210,6012.1187
381240,6015.3794
381270,5981.5591
381300,5972.3394
381330,5973.9531
381360,5976.2529
381390,5971.3628
381420,5995.5825
381450,5970.7437
381480,5966.104
381510,5966.9048
381540,5966.9292
381570,5967.2593
381600,5973.7861
381630,5977.7061
381660,5984.3315
381690,5984.0181
381720,5996.8403
381750,6004.3242
381780,6003.9683
381810,5999.7896
381840,5991.939
381870,5995.7939
381900,5995.7969
381930,6002.4126
381960,6002.7915
381990,6008.8022
382020,5995.8872
382050,5997.8633
382080,5997.0356
382110,5996.0977
382140,5998.4561
382170,6001.8145
382200,5986.8423
382230,5997.772
382260,5987.3906
382290,5990.4893
382320,5998.8545
382350,5993.7168
382380,5990.89625
382410,5988.0757
382440,5995.4214
382470,5985.187
382500,5991.043
382530,5989.4634
382560,5990.5288
382590,5991.9126
382620,5992.1348
382650,5993.7368
382680,5992.4985
382710,5992.6895
382740,5995.0596
382770,6000.6572
382800,5997.7422
382830,5993.7251
382860,5983.21
382890,5984.0654
382920,5996.6313
382950,5988.0801
382980,5989.5278
383010,5984.1738
383040,5975.1699
383070,5979.7295
383100,5983.1846
383130,5981.2119
383160,5980.0615
383190,6023.5752
383220,6026.4873
383250,6017.5742
383280,6009.9233
383310,6018.856
383340,6010.1348
383370,6026.2344
383400,8128.4731
383430,6032.4985
383460,6021.458
383490,6015.6143
383520,6015.0176
383550,6015.6094
383580,6014.3955
383610,6009.855
383640,6009.6138
383670,6019.8032
383700,6013.2979
383730,6017.2441
383760,6018.3779
383790,6008.2246
383820,6002.0918
383850,6008.7925
383880,6022.917
383910,6017.6777
383940,6013.8643
383970,6007.3081
384000,6008.2192
